
,1110,;, CUADERNO FRANCESA   ,;,Cuaderno Tipo Francesa Economico  Rayas       ,;;,Cuaderno Tipo Francesa Economico  Rayas       ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1111,;, CUBREBOCASS         ,;,Cubreboca Azul Sencillo                       ,;;,Cubreboca Azul Sencillo                       ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1112,;, MASCARILLA N95      ,;,Cubreboca Blanco N95                          ,;;,Cubreboca Blanco N95                          ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1113,;, CUBREBOCA LAVABLE D ,;,Cubreboca Doble Tela Lavable                  ,;;,Cubreboca Doble Tela Lavable                  ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1114,;, CUBREBOCA KN95 N    ,;,Cubreboca Kn95 Negro                          ,;;,Cubreboca Kn95 Negro                          ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1115,;, CUBREBOCA LAVABLE   ,;,Cubreboca Lavable                             ,;;,Cubreboca Lavable                             ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1116,;, CUBREBOCA MINIOS    ,;,Cubreboca Minios                              ,;;,Cubreboca Minios                              ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1117,;, CUBREBOCA NYA       ,;,Cubreboca Negro Y Azul Plisado                ,;;,Cubreboca Negro Y Azul Plisado                ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1118,;, CUBREBOCA NEGRO 15  ,;,Cubreboca Negro Y Gris                        ,;;,Cubreboca Negro Y Gris                        ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1119,;, CUBREBOCA NIñOS     ,;,Cubreboca Niños Plisado Elefante Y Jirafa     ,;;,Cubreboca Niños Plisado Elefante Y Jirafa     ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1120,;, CUBREBOCA ROSAYNEGRO,;,Cubreboca Rosa Y Negro Y GrisKn95             ,;;,Cubreboca Rosa Y Negro Y GrisKn95             ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1121,;, CUBREBOCA SENCILLO  ,;,Cubreboca Sencillo                            ,;;,Cubreboca Sencillo                            ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1122,;, CUBREBOCAS          ,;,Cubrebocas Doble Capa Azul Termosellado       ,;;,Cubrebocas Doble Capa Azul Termosellado       ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1123,;, CUBREBOCAS NIñOS ECO,;,Cubrebocas Kn95  Niños Economico              ,;;,Cubrebocas Kn95  Niños Economico              ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1124,;,1                    ,;,Cubrebocas Kn95 Camuflageado                  ,;;,Cubrebocas Kn95 Camuflageado                  ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1125,;, CUBREBOCA KN95      ,;,Cubrebocas Kn95 Para Niños                    ,;;,Cubrebocas Kn95 Para Niños                    ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1126,;, CUBREBOCAS NIñOS FIG,;,Cubrebocas Niños Figuras                      ,;;,Cubrebocas Niños Figuras                      ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1127,;, CUBREBOCAS NIñOS    ,;,Cubrebocas Para Niños                         ,;;,Cubrebocas Para Niños                         ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1128,;, CUBREBOCAS PLISADO  ,;,Cubrebocas Plisado Con Dibujo                 ,;;,Cubrebocas Plisado Con Dibujo                 ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1129,;, CUBREBOCAS ROSA     ,;,Cubrebocas Rosa                               ,;;,Cubrebocas Rosa                               ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1130,;, CUERDA BRILLOSA     ,;,Cuerda Brillosa                               ,;;,Cuerda Brillosa                               ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1131,;,7702003469305        ,;,Curitas                                       ,;;,Curitas                                       ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1132,;, CURITAS             ,;,Curitas                                       ,;;,Curitas                                       ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1133,;, CURITAS CHAVO       ,;,Curitas Chavo Y Frozen                        ,;;,Curitas Chavo Y Frozen                        ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1134,;,7702136645058        ,;,Curitas Translucidas                          ,;;,Curitas Translucidas                          ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1135,;, CURITAS TRANSLUCIDOS,;,Curitas Translucidos                          ,;;,Curitas Translucidos                          ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1136,;, CUTER               ,;,Cuter Chico Delta                             ,;;,Cuter Chico Delta                             ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1137,;, CUTER CHICO         ,;,Cuter Mediano                                 ,;;,Cuter Mediano                                 ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1138,;, CUTER REFORZADO PROF,;,Cuter Reforzado Profesional                   ,;;,Cuter Reforzado Profesional                   ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1139,;,6930518929187        ,;,Cutter Tryme                                  ,;;,Cutter Tryme                                  ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1140,;,7501124103477        ,;,Cyclofemina                                   ,;;,Cyclofemina                                   ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1141,;, CYCLOFEMINA         ,;,Cyclofemina                                   ,;;,Cyclofemina                                   ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1142,;,7501299338018        ,;,Cycloferon Spray                              ,;;,Cycloferon Spray                              ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1143,;, DAXON SUSPENSION    ,;,DAXON SUSPENSION                              ,;;,DAXON SUSPENSION                              ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1144,;, DELI CUBICREMAS     ,;,DELI CUBICREMAS                               ,;;,DELI CUBICREMAS                               ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1145,;, DELICIAS GALLETAS   ,;,DELICIAS GALLETAS                             ,;;,DELICIAS GALLETAS                             ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1146,;, DELICIOSAS          ,;,DELICIOSAS                                    ,;;,DELICIOSAS                                    ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1147,;,7506306203372        ,;,DESOD AXE ANARCHI FORHOR SPRAY                ,;;,DESOD AXE ANARCHI FORHOR SPRAY                ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1148,;,7791293032443        ,;,DESOD.REXONA WOLD ACTIVE                      ,;;,DESOD.REXONA WOLD ACTIVE                      ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1149,;,7509546067926        ,;,DESODORANTE LADY DERMO ACLARADO               ,;;,DESODORANTE LADY DERMO ACLARADO               ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1150,;,4005900036742        ,;,DESODORANTE NIVEA INVISIBLE ROLLON            ,;;,DESODORANTE NIVEA INVISIBLE ROLLON            ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1151,;,3614223627646        ,;,DESODORANTE PLAY BOY ENDLESS NIGHT            ,;;,DESODORANTE PLAY BOY ENDLESS NIGHT            ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1152,;,3614225573293        ,;,DESODORANTE PLAY BOY HOLLYWOOD AEROSOL        ,;;,DESODORANTE PLAY BOY HOLLYWOOD AEROSOL        ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1153,;, DISTROLLER PALETA   ,;,DISTROLLER PALETA                             ,;;,DISTROLLER PALETA                             ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1154,;, DORITOS             ,;,DORITOS                                       ,;;,DORITOS                                       ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1155,;, DORITOS NACHO GRANDE,;,DORITOS NACHO GRANDE                          ,;;,DORITOS NACHO GRANDE                          ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1156,;,7501300409898        ,;,DORIXINA                                      ,;;,DORIXINA                                      ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1157,;, DULCIGOMAS          ,;,DULCIGOMAS                                    ,;;,DULCIGOMAS                                    ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1158,;,7501165006683        ,;,Dactil Ob Grageas                             ,;;,Dactil Ob Grageas                             ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1159,;, DACTIL OB GRAGEAS   ,;,Dactil Ob Grageas Sueltas                     ,;;,Dactil Ob Grageas Sueltas                     ,;,NO,;,10,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1160,;, DADOS COLORES       ,;,Dados Colores                                 ,;;,Dados Colores                                 ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1161,;, DODOS DE MADERA     ,;,Dados De Madera                               ,;;,Dados De Madera                               ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1162,;,7501070615277        ,;,Daflon 500 Tab                                ,;;,Daflon 500 Tab                                ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1163,;,7501299305966        ,;,Dafloxen  275 Tabletas                        ,;;,Dafloxen  275 Tabletas                        ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1164,;,7501299301067        ,;,Dafloxen Suspension                           ,;;,Dafloxen Suspension                           ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1165,;, DAFLOXEN TAB        ,;,Dafloxen Tab Sueltas 275 Mg                   ,;;,Dafloxen Tab Sueltas 275 Mg                   ,;,NO,;,10,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1166,;,300090760045         ,;,Dalacin C Solucion                            ,;;,Dalacin C Solucion                            ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1167,;,650240005428         ,;,Dalay Capsulas                                ,;;,Dalay Capsulas                                ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1168,;, DANONE              ,;,Danone                                        ,;;,Danone                                        ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1169,;,7501064550836        ,;,Debridat Tabletas 200 Mg                      ,;;,Debridat Tabletas 200 Mg                      ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1170,;,7502242700203        ,;,Delisse                                       ,;;,Delisse                                       ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1171,;,736085051063         ,;,Deltamid Ofteno                               ,;;,Deltamid Ofteno                               ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1172,;,736085244069         ,;,Deltamid Unguento                             ,;;,Deltamid Unguento                             ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1173,;,7506306209022        ,;,Deodorante Axe Gold Tempation                 ,;;,Deodorante Axe Gold Tempation                 ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1174,;,7506272400867        ,;,Depilador                                     ,;;,Depilador                                     ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1175,;,7501370251014        ,;,Depilador Curtis                              ,;;,Depilador Curtis                              ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1176,;,300090275051         ,;,Depo-Provera Iny                              ,;;,Depo-Provera Iny                              ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1177,;,7501142925150        ,;,Depomedrol Inyectable                         ,;;,Depomedrol Inyectable                         ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1178,;,7501825301059        ,;,Dequin Jarabe                                 ,;;,Dequin Jarabe                                 ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1179,;,354312225027         ,;,Derman Crema                                  ,;;,Derman Crema                                  ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1180,;,354312225010         ,;,Derman Crema Tubu Con25g                      ,;;,Derman Crema Tubu Con25g                      ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1181,;,7502250342136        ,;,Derman F Uno Gel                              ,;;,Derman F Uno Gel                              ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1182,;,354374425304         ,;,Derman Menta                                  ,;;,Derman Menta                                  ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1183,;,7506306233324        ,;,Desdodorante Axe Dark Tempation Aerosol       ,;;,Desdodorante Axe Dark Tempation Aerosol       ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1184,;,75062941             ,;,Desdorante Rexona Antibacterial Barra         ,;;,Desdorante Rexona Antibacterial Barra         ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1185,;, DESENFRIOL TAB AD   ,;,Desenfriol D Tab Adulto Sueltas               ,;;,Desenfriol D Tab Adulto Sueltas               ,;,NO,;,10,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1186,;,7502276040375        ,;,Desenfriol D Tabletas                         ,;;,Desenfriol D Tabletas                         ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1187,;,7501050625395        ,;,Desenfriol D Tabletas                         ,;;,Desenfriol D Tabletas                         ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1188,;,7501050622899        ,;,Desenfriol-D  Tabletas C/30                   ,;;,Desenfriol-D  Tabletas C/30                   ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1189,;,7501050624886        ,;,Desenfriolito Infantil Gotas                  ,;;,Desenfriolito Infantil Gotas                  ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1190,;,7501050617079        ,;,Desenfriolito Plus C24                        ,;;,Desenfriolito Plus C24                        ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1191,;, DESENFRIOLITO SUELTO,;,Desenfriolito Plus Suelto                     ,;;,Desenfriolito Plus Suelto                     ,;,NO,;,10,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1192,;,7502276040405        ,;,Desenfriolito Plus Tabletas                   ,;;,Desenfriolito Plus Tabletas                   ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1193,;,7501050619974        ,;,Desenfriolito Solucion PEDIATRICO             ,;;,Desenfriolito Solucion PEDIATRICO             ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1194,;,7501825304395        ,;,Desloratadina Jarabe                          ,;;,Desloratadina Jarabe                          ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1195,;,7502223112438        ,;,Desloratadina Tab 5 Mg                        ,;;,Desloratadina Tab 5 Mg                        ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1196,;,75062811             ,;,Desod Dove Dermoaclarant Skin Calming Barra   ,;;,Desod Dove Dermoaclarant Skin Calming Barra   ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1197,;,42332916             ,;,Desod. Nivea Protec Stick                     ,;;,Desod. Nivea Protec Stick                     ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1198,;,42332930             ,;,Desod.Nive Ainvisible Stick 50g               ,;;,Desod.Nive Ainvisible Stick 50g               ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1199,;,42332909             ,;,Desod.Nivea Deo Aclarante Stick               ,;;,Desod.Nivea Deo Aclarante Stick               ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1200,;,750102725062         ,;,Desod.Obao Piel Delicada Roll-On              ,;;,Desod.Obao Piel Delicada Roll-On              ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1201,;,7502221181337        ,;,DesodBrut 150g Spray                          ,;;,DesodBrut 150g Spray                          ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1202,;,7509546004471        ,;,DesodLdy Speed Stick Barra Wild Freesia       ,;;,DesodLdy Speed Stick Barra Wild Freesia       ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1203,;,7501001164003        ,;,DesodOld Spice 60gBarra                       ,;;,DesodOld Spice 60gBarra                       ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1204,;,20800722469          ,;,DesodOld Spice After PartyBarra               ,;;,DesodOld Spice After PartyBarra               ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1205,;,20800307642          ,;,DesodOld Spice Fresh  Barr                    ,;;,DesodOld Spice Fresh  Barr                    ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1206,;,7501001163983        ,;,DesodOld Spice Fresh Barra                    ,;;,DesodOld Spice Fresh Barra                    ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1207,;,78912144             ,;,DesodRexona Barra Caball                      ,;;,DesodRexona Barra Caball                      ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1208,;,7791293884592        ,;,DesodRexona Spray Maboo175 Ml                 ,;;,DesodRexona Spray Maboo175 Ml                 ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1209,;,3607347306986        ,;,Desodoraante PlayBoy Vip Spray                ,;;,Desodoraante PlayBoy Vip Spray                ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1210,;,4005808293834        ,;,Desodorabte Nivea Dry Impact                  ,;;,Desodorabte Nivea Dry Impact                  ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1211,;,75063177             ,;,Desodorante  Axe Gold Seco Rollon             ,;;,Desodorante  Axe Gold Seco Rollon             ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1212,;,75066833             ,;,Desodorante  Axe Martin Garrix Barra          ,;;,Desodorante  Axe Martin Garrix Barra          ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1213,;,7501737413987        ,;,Desodorante Addidas Dama                      ,;;,Desodorante Addidas Dama                      ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1214,;,7501737415837        ,;,Desodorante Adidas                            ,;;,Desodorante Adidas                            ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1215,;,3614225015151        ,;,Desodorante Adidas Adipower Spray             ,;;,Desodorante Adidas Adipower Spray             ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1216,;,7501737424440        ,;,Desodorante Adidas Aero Power                 ,;;,Desodorante Adidas Aero Power                 ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1217,;,7501737419354        ,;,Desodorante Adidas Champions Legue Aerosol    ,;;,Desodorante Adidas Champions Legue Aerosol    ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1218,;,7501737418098        ,;,Desodorante Adidas Clima Cool Aerosol         ,;;,Desodorante Adidas Clima Cool Aerosol         ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1219,;,7501737418104        ,;,Desodorante Adidas Climacool Aerosol          ,;;,Desodorante Adidas Climacool Aerosol          ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1220,;,75051433             ,;,Desodorante Adidas Climacool Rollon           ,;;,Desodorante Adidas Climacool Rollon           ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1221,;,75051426             ,;,Desodorante Adidas Climacool Rollon           ,;;,Desodorante Adidas Climacool Rollon           ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1222,;,7501737417619        ,;,Desodorante Adidas Cool & Dry 48 Spray        ,;;,Desodorante Adidas Cool & Dry 48 Spray        ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1223,;,7501737423313        ,;,Desodorante Adidas Dinamic Pulse              ,;;,Desodorante Adidas Dinamic Pulse              ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1224,;,7501737423047        ,;,Desodorante Adidas Dynamic Pulse Barra        ,;;,Desodorante Adidas Dynamic Pulse Barra        ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1225,;,7501737419422        ,;,Desodorante Adidas Fizzy Energy Spray         ,;;,Desodorante Adidas Fizzy Energy Spray         ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1226,;,7501737415349        ,;,Desodorante Adidas Pro Invisible Aerosol      ,;;,Desodorante Adidas Pro Invisible Aerosol      ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1227,;,7501737416070        ,;,Desodorante Adidas Pure Powder                ,;;,Desodorante Adidas Pure Powder                ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1228,;,7501737416148        ,;,Desodorante Adidas Sport Energy Spray         ,;;,Desodorante Adidas Sport Energy Spray         ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1229,;,7501737419361        ,;,Desodorante Adidas Star Edition Barra         ,;;,Desodorante Adidas Star Edition Barra         ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1230,;,3614228732048        ,;,Desodorante Adidas Victory Edition            ,;;,Desodorante Adidas Victory Edition            ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1231,;,7502221186073        ,;,Desodorante Amens P/Pies                      ,;;,Desodorante Amens P/Pies                      ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1232,;,7502221186066        ,;,Desodorante Amens P/Pies                      ,;;,Desodorante Amens P/Pies                      ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1233,;,7502221184758        ,;,Desodorante Ammens Aerosol                    ,;;,Desodorante Ammens Aerosol                    ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1234,;,7791293032979        ,;,Desodorante Axe  You Spray                    ,;;,Desodorante Axe  You Spray                    ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1235,;,75051747             ,;,Desodorante Axe Adrenaline Barra              ,;;,Desodorante Axe Adrenaline Barra              ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1236,;,7506306233355        ,;,Desodorante Axe Adrenaline Spray              ,;;,Desodorante Axe Adrenaline Spray              ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1237,;,7791293025858        ,;,Desodorante Axe Aerosol Peace                 ,;;,Desodorante Axe Aerosol Peace                 ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1238,;,7791293025773        ,;,Desodorante Axe Anarch                        ,;;,Desodorante Axe Anarch                        ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1239,;,75063139             ,;,Desodorante Axe Anarch For Her Rollon         ,;;,Desodorante Axe Anarch For Her Rollon         ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1240,;,7506306226852        ,;,Desodorante Axe Anarchi Dama                  ,;;,Desodorante Axe Anarchi Dama                  ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1241,;,75065096             ,;,Desodorante Axe Anarchy Fres Love Rollon      ,;;,Desodorante Axe Anarchy Fres Love Rollon      ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1242,;,7791293025780        ,;,Desodorante Axe Apollo                        ,;;,Desodorante Axe Apollo                        ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1243,;,75043285             ,;,Desodorante Axe Apollo Barra                  ,;;,Desodorante Axe Apollo Barra                  ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1244,;,75043308             ,;,Desodorante Axe Apollo Barra                  ,;;,Desodorante Axe Apollo Barra                  ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1245,;,75048099,;,Desodorante Axe Black Barra,;,uploads/RA2QZp8mplBbalrn7w4fJZHjIbC5RxthUD091X64.jpg,;,Desodorante Axe Black Barra,;,NO,;,3,;,0000-00-00 00:00:00,;,2021-06-09 16:01:21,
,1246,;,75048082             ,;,Desodorante Axe Black Barra                   ,;;,Desodorante Axe Black Barra                   ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1247,;,7506306243286        ,;,Desodorante Axe Black Nick                    ,;;,Desodorante Axe Black Nick                    ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1248,;,7791293032153        ,;,Desodorante Axe Black Night                   ,;;,Desodorante Axe Black Night                   ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1249,;,7791293028781        ,;,Desodorante Axe Black Spray                   ,;;,Desodorante Axe Black Spray                   ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1250,;,7791293028774        ,;,Desodorante Axe Black Spray                   ,;;,Desodorante Axe Black Spray                   ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1251,;,7506306208469        ,;,Desodorante Axe Collision Aerosol             ,;;,Desodorante Axe Collision Aerosol             ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1252,;,75060190             ,;,Desodorante Axe Collision Barra               ,;;,Desodorante Axe Collision Barra               ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,1253,;,7506306202832        ,;,Desodorante Axe Collision Cuero + Cookies Spra,;;,Desodorante Axe Collision Cuero + Cookies Spra,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
